x	T1	T2	T3	T4
[s]	[um/m]	[um/m]	[um/m]	[um/m]
  1.775000E-001	 -6.200000E+001	 -9.000000E+001	 -6.600000E+001	 -4.800000E+001
  1.781250E-001	 -7.000000E+001	 -8.600000E+001	 -7.000000E+001	 -5.000000E+001
  1.787500E-001	 -7.600000E+001	 -9.800000E+001	 -7.500000E+001	 -5.300000E+001
  1.793750E-001	 -6.200000E+001	 -8.400000E+001	 -6.500000E+001	 -4.800000E+001
  1.800000E-001	 -6.500000E+001	 -8.600000E+001	 -6.400000E+001	 -4.700000E+001
  1.806250E-001	 -6.800000E+001	 -9.000000E+001	 -6.700000E+001	 -4.900000E+001
  1.812500E-001	 -7.000000E+001	 -8.500000E+001	 -6.500000E+001	 -4.900000E+001
  1.818750E-001	 -7.400000E+001	 -9.600000E+001	 -7.200000E+001	 -5.000000E+001
  1.825000E-001	 -6.600000E+001	 -8.800000E+001	 -6.600000E+001	 -4.600000E+001
  1.831250E-001	 -7.000000E+001	 -8.200000E+001	 -6.400000E+001	 -4.200000E+001
  1.837500E-001	 -7.300000E+001	 -8.600000E+001	 -6.500000E+001	 -4.200000E+001
  1.843750E-001	 -6.300000E+001	 -7.900000E+001	 -5.800000E+001	 -4.000000E+001
  1.850000E-001	 -6.800000E+001	 -8.200000E+001	 -6.500000E+001	 -4.200000E+001
  1.856250E-001	 -6.800000E+001	 -8.600000E+001	 -6.700000E+001	 -4.200000E+001
  1.862500E-001	 -6.600000E+001	 -7.800000E+001	 -5.900000E+001	 -4.200000E+001
  1.868750E-001	 -7.500000E+001	 -8.700000E+001	 -6.700000E+001	 -4.000000E+001
  1.875000E-001	 -6.300000E+001	 -7.500000E+001	 -5.600000E+001	 -3.700000E+001
  1.881250E-001	 -6.200000E+001	 -7.600000E+001	 -5.600000E+001	 -3.500000E+001
  1.887500E-001	 -7.000000E+001	 -8.200000E+001	 -6.500000E+001	 -3.800000E+001
  1.893750E-001	 -6.400000E+001	 -7.200000E+001	 -5.300000E+001	 -3.500000E+001
  1.900000E-001	 -7.100000E+001	 -7.900000E+001	 -5.900000E+001	 -3.600000E+001
  1.906250E-001	 -6.700000E+001	 -7.700000E+001	 -5.500000E+001	 -3.000000E+001
  1.912500E-001	 -6.200000E+001	 -7.000000E+001	 -4.900000E+001	 -2.600000E+001
  1.918750E-001	 -6.700000E+001	 -7.500000E+001	 -6.000000E+001	 -3.400000E+001
  1.925000E-001	 -6.400000E+001	 -7.100000E+001	 -5.200000E+001	 -3.200000E+001
  1.931250E-001	 -6.800000E+001	 -7.700000E+001	 -5.900000E+001	 -3.100000E+001
  1.937500E-001	 -6.900000E+001	 -7.500000E+001	 -6.000000E+001	 -3.200000E+001
  1.943750E-001	 -6.100000E+001	 -7.000000E+001	 -4.800000E+001	 -2.700000E+001
  1.950000E-001	 -6.400000E+001	 -6.800000E+001	 -5.100000E+001	 -2.800000E+001
  1.956250E-001	 -6.500000E+001	 -7.000000E+001	 -5.500000E+001	 -3.100000E+001
  1.962500E-001	 -6.400000E+001	 -6.500000E+001	 -5.400000E+001	 -3.200000E+001
  1.968750E-001	 -7.100000E+001	 -7.200000E+001	 -6.200000E+001	 -3.600000E+001
  1.975000E-001	 -6.200000E+001	 -7.000000E+001	 -5.500000E+001	 -2.900000E+001
  1.981250E-001	 -6.000000E+001	 -6.200000E+001	 -4.900000E+001	 -2.600000E+001
  1.987500E-001	 -6.100000E+001	 -7.000000E+001	 -6.200000E+001	 -2.700000E+001
  1.993750E-001	 -5.300000E+001	 -5.600000E+001	 -5.200000E+001	 -3.000000E+001
  2.000000E-001	 -5.600000E+001	 -6.700000E+001	 -6.100000E+001	 -3.300000E+001
  2.006250E-001	 -6.200000E+001	 -6.900000E+001	 -6.000000E+001	 -3.100000E+001
  2.012500E-001	 -6.000000E+001	 -6.600000E+001	 -5.100000E+001	 -3.000000E+001
  2.018750E-001	 -5.700000E+001	 -6.600000E+001	 -5.900000E+001	 -2.800000E+001
  2.025000E-001	 -5.200000E+001	 -6.200000E+001	 -4.800000E+001	 -2.700000E+001
  2.031250E-001	 -4.900000E+001	 -6.400000E+001	 -5.400000E+001	 -3.000000E+001
  2.037500E-001	 -5.600000E+001	 -7.000000E+001	 -6.100000E+001	 -3.200000E+001
  2.043750E-001	 -4.900000E+001	 -6.300000E+001	 -5.500000E+001	 -2.800000E+001
  2.050000E-001	 -5.200000E+001	 -6.300000E+001	 -5.500000E+001	 -2.900000E+001
  2.056250E-001	 -4.800000E+001	 -6.900000E+001	 -5.500000E+001	 -2.700000E+001
  2.062500E-001	 -4.300000E+001	 -5.500000E+001	 -4.400000E+001	 -2.700000E+001
  2.068750E-001	 -5.200000E+001	 -6.700000E+001	 -5.600000E+001	 -3.000000E+001
  2.075000E-001	 -5.000000E+001	 -6.800000E+001	 -5.300000E+001	 -2.900000E+001
  2.081250E-001	 -4.800000E+001	 -6.800000E+001	 -5.300000E+001	 -3.100000E+001
  2.087500E-001	 -5.300000E+001	 -7.000000E+001	 -5.900000E+001	 -2.700000E+001
  2.093750E-001	 -4.500000E+001	 -5.500000E+001	 -4.500000E+001	 -2.300000E+001
  2.100000E-001	 -5.000000E+001	 -6.600000E+001	 -5.600000E+001	 -3.200000E+001
  2.106250E-001	 -5.400000E+001	 -6.800000E+001	 -5.600000E+001	 -3.300000E+001
  2.112500E-001	 -4.800000E+001	 -6.800000E+001	 -5.800000E+001	 -3.400000E+001
  2.118750E-001	 -5.700000E+001	 -6.800000E+001	 -6.000000E+001	 -3.300000E+001
  2.125000E-001	 -5.200000E+001	 -6.800000E+001	 -5.100000E+001	 -3.200000E+001
  2.131250E-001	 -5.000000E+001	 -6.000000E+001	 -4.900000E+001	 -2.900000E+001
  2.137500E-001	 -5.300000E+001	 -6.600000E+001	 -5.700000E+001	 -3.400000E+001
  2.143750E-001	 -4.700000E+001	 -5.700000E+001	 -5.600000E+001	 -3.600000E+001
  2.150000E-001	 -5.200000E+001	 -6.200000E+001	 -6.400000E+001	 -3.500000E+001
  2.156250E-001	 -5.700000E+001	 -6.700000E+001	 -6.300000E+001	 -3.400000E+001
  2.162500E-001	 -5.000000E+001	 -5.800000E+001	 -4.700000E+001	 -2.900000E+001
  2.168750E-001	 -5.100000E+001	 -6.000000E+001	 -5.700000E+001	 -3.200000E+001
  2.175000E-001	 -4.400000E+001	 -5.600000E+001	 -4.900000E+001	 -3.100000E+001
  2.181250E-001	 -4.300000E+001	 -5.800000E+001	 -5.700000E+001	 -3.700000E+001
  2.187500E-001	 -5.200000E+001	 -6.200000E+001	 -6.100000E+001	 -3.800000E+001
  2.193750E-001	 -4.100000E+001	 -4.900000E+001	 -5.000000E+001	 -2.900000E+001
  2.200000E-001	 -4.300000E+001	 -5.100000E+001	 -5.100000E+001	 -3.000000E+001
  2.206250E-001	 -4.300000E+001	 -5.500000E+001	 -5.400000E+001	 -3.000000E+001
  2.212500E-001	 -3.800000E+001	 -4.300000E+001	 -4.800000E+001	 -2.900000E+001
  2.218750E-001	 -4.200000E+001	 -4.900000E+001	 -5.200000E+001	 -3.300000E+001
  2.225000E-001	 -4.200000E+001	 -4.900000E+001	 -4.200000E+001	 -3.100000E+001
  2.231250E-001	 -4.100000E+001	 -4.200000E+001	 -4.500000E+001	 -2.700000E+001
  2.237500E-001	 -4.500000E+001	 -4.900000E+001	 -4.400000E+001	 -2.500000E+001
  2.243750E-001	 -2.600000E+001	 -3.700000E+001	 -4.000000E+001	 -2.500000E+001
  2.250000E-001	 -3.300000E+001	 -3.700000E+001	 -4.000000E+001	 -2.800000E+001
  2.256250E-001	 -3.900000E+001	 -4.400000E+001	 -4.900000E+001	 -3.100000E+001
  2.262500E-001	 -2.700000E+001	 -3.100000E+001	 -3.400000E+001	 -2.900000E+001
  2.268750E-001	 -3.400000E+001	 -3.900000E+001	 -3.800000E+001	 -2.700000E+001
  2.275000E-001	 -3.000000E+001	 -3.000000E+001	 -3.200000E+001	 -2.600000E+001
  2.281250E-001	 -2.300000E+001	 -2.500000E+001	 -3.000000E+001	 -2.500000E+001
  2.287500E-001	 -2.700000E+001	 -3.200000E+001	 -3.500000E+001	 -2.600000E+001
  2.293750E-001	 -1.900000E+001	 -1.700000E+001	 -2.600000E+001	 -2.500000E+001
  2.300000E-001	 -2.100000E+001	 -1.200000E+001	 -2.600000E+001	 -2.100000E+001
  2.306250E-001	 -2.200000E+001	 -1.200000E+001	 -2.300000E+001	 -1.700000E+001
  2.312500E-001	 -1.300000E+001	 -4.000000E+000	 -1.000000E+001	 -9.000000E+000
  2.318750E-001	 -1.900000E+001	 -8.000000E+000	 -1.400000E+001	 -1.100000E+001
  2.325000E-001	 -1.100000E+001	 -3.000000E+000	 -5.000000E+000	 -1.200000E+001
  2.331250E-001	 -2.000000E+000	 -3.000000E+000	 -1.000000E+000	 -9.000000E+000
  2.337500E-001	  1.000000E+000	 -6.000000E+000	 -9.000000E+000	 -1.300000E+001
  2.343750E-001	  1.300000E+001	  9.000000E+000	  6.000000E+000	 -1.200000E+001
  2.350000E-001	  1.100000E+001	  6.000000E+000	  2.000000E+000	 -1.100000E+001
  2.356250E-001	  1.000000E+001	  5.000000E+000	  1.200000E+001	 -5.000000E+000
  2.362500E-001	  1.400000E+001	  2.000000E+001	  2.400000E+001	  1.000000E+000
  2.368750E-001	  1.400000E+001	  2.200000E+001	  3.000000E+001	  7.000000E+000
  2.375000E-001	  2.300000E+001	  3.800000E+001	  3.700000E+001	  1.300000E+001
  2.381250E-001	  2.900000E+001	  5.700000E+001	  5.000000E+001	  2.000000E+001
  2.387500E-001	  2.500000E+001	  5.700000E+001	  4.900000E+001	  2.800000E+001
  2.393750E-001	  4.100000E+001	  7.800000E+001	  7.500000E+001	  3.900000E+001
  2.400000E-001	  4.800000E+001	  7.400000E+001	  7.000000E+001	  3.800000E+001
  2.406250E-001	  5.000000E+001	  6.500000E+001	  7.200000E+001	  4.000000E+001
  2.412500E-001	  6.300000E+001	  7.000000E+001	  7.700000E+001	  4.300000E+001
  2.418750E-001	  7.700000E+001	  6.200000E+001	  7.400000E+001	  3.600000E+001
  2.425000E-001	  9.200000E+001	  7.900000E+001	  9.300000E+001	  5.000000E+001
  2.431250E-001	  9.800000E+001	  9.200000E+001	  1.080000E+002	  6.200000E+001
  2.437500E-001	  9.100000E+001	  9.400000E+001	  1.090000E+002	  7.800000E+001
  2.443750E-001	  1.020000E+002	  1.210000E+002	  1.200000E+002	  9.100000E+001
  2.450000E-001	  1.050000E+002	  1.370000E+002	  1.220000E+002	  1.030000E+002
  2.456250E-001	  1.020000E+002	  1.600000E+002	  1.280000E+002	  1.190000E+002
  2.462500E-001	  1.150000E+002	  1.810000E+002	  1.460000E+002	  1.270000E+002
  2.468750E-001	  1.110000E+002	  1.800000E+002	  1.510000E+002	  1.410000E+002
  2.475000E-001	  1.100000E+002	  1.680000E+002	  1.610000E+002	  1.450000E+002
  2.481250E-001	  1.050000E+002	  1.480000E+002	  1.520000E+002	  1.410000E+002
  2.487500E-001	  1.080000E+002	  1.070000E+002	  1.150000E+002	  1.030000E+002
  2.493750E-001	  1.180000E+002	  8.600000E+001	  1.160000E+002	  9.600000E+001
  2.500000E-001	  1.080000E+002	  4.800000E+001	  9.800000E+001	  7.600000E+001
  2.506250E-001	  9.500000E+001	  4.300000E+001	  1.010000E+002	  7.900000E+001
  2.512500E-001	  8.600000E+001	  5.400000E+001	  1.010000E+002	  8.200000E+001
  2.518750E-001	  7.200000E+001	  4.600000E+001	  7.500000E+001	  6.500000E+001
  2.525000E-001	  6.900000E+001	  7.800000E+001	  7.000000E+001	  6.000000E+001
  2.531250E-001	  6.600000E+001	  9.900000E+001	  6.600000E+001	  5.600000E+001
  2.537500E-001	  4.600000E+001	  1.380000E+002	  9.000000E+001	  8.900000E+001
  2.543750E-001	  4.500000E+001	  1.410000E+002	  9.900000E+001	  9.400000E+001
  2.550000E-001	  3.800000E+001	  1.110000E+002	  8.100000E+001	  8.600000E+001
  2.556250E-001	  2.800000E+001	  6.800000E+001	  5.500000E+001	  6.300000E+001
  2.562500E-001	  3.300000E+001	  2.100000E+001	  3.700000E+001	  3.200000E+001
  2.568750E-001	  2.700000E+001	 -1.500000E+001	  1.800000E+001	  1.800000E+001
  2.575000E-001	  2.200000E+001	 -4.200000E+001	  3.300000E+001	  2.200000E+001
  2.581250E-001	  1.000000E+001	 -3.600000E+001	  3.100000E+001	  2.600000E+001
  2.587500E-001	  2.000000E+000	 -4.500000E+001	 -1.000000E+001	 -5.000000E+000
  2.593750E-001	  1.100000E+001	 -2.200000E+001	 -8.000000E+000	 -1.200000E+001
  2.600000E-001	  2.000000E+000	 -6.000000E+000	 -2.000000E+001	 -1.500000E+001
  2.606250E-001	 -6.000000E+000	  4.000000E+000	 -1.300000E+001	 -6.000000E+000
  2.612500E-001	 -1.000000E+000	  2.300000E+001	 -5.000000E+000	 -4.000000E+000
  2.618750E-001	 -1.200000E+001	  3.000000E+000	 -9.000000E+000	 -3.000000E+000
  2.625000E-001	 -1.300000E+001	  3.000000E+000	  4.000000E+000	  7.000000E+000
  2.631250E-001	 -1.200000E+001	 -2.200000E+001	 -2.000000E+001	 -9.000000E+000
  2.637500E-001	 -1.800000E+001	 -3.300000E+001	 -4.300000E+001	 -2.000000E+001
  2.643750E-001	 -1.800000E+001	 -1.500000E+001	 -1.900000E+001	 -7.000000E+000
  2.650000E-001	 -2.700000E+001	  1.500000E+001	 -6.000000E+000	  1.500000E+001
  2.656250E-001	 -3.100000E+001	 -4.000000E+000	 -3.200000E+001	 -2.000000E+000
  2.662500E-001	 -2.800000E+001	  2.000000E+001	  1.000000E+000	  1.600000E+001
  2.668750E-001	 -3.300000E+001	 -6.000000E+000	 -4.200000E+001	 -1.300000E+001
  2.675000E-001	 -3.000000E+001	 -3.900000E+001	 -4.800000E+001	 -2.900000E+001
  2.681250E-001	 -2.700000E+001	 -6.800000E+001	 -4.900000E+001	 -4.300000E+001
  2.687500E-001	 -4.000000E+001	 -9.400000E+001	 -3.300000E+001	 -3.000000E+001
  2.693750E-001	 -3.500000E+001	 -1.030000E+002	 -4.000000E+001	 -4.100000E+001
  2.700000E-001	 -3.800000E+001	 -1.040000E+002	 -6.100000E+001	 -5.200000E+001
  2.706250E-001	 -4.000000E+001	 -1.080000E+002	 -8.400000E+001	 -6.700000E+001
  2.712500E-001	 -3.600000E+001	 -7.000000E+001	 -6.800000E+001	 -4.900000E+001
  2.718750E-001	 -4.600000E+001	 -2.000000E+001	 -5.000000E+001	 -2.100000E+001
  2.725000E-001	 -4.600000E+001	  6.000000E+000	 -3.000000E+001	 -7.000000E+000
  2.731250E-001	 -4.800000E+001	  3.300000E+001	 -3.100000E+001	 -1.000000E+000
  2.737500E-001	 -6.000000E+001	 -1.800000E+001	 -6.400000E+001	 -2.500000E+001
  2.743750E-001	 -4.800000E+001	 -2.700000E+001	 -7.400000E+001	 -3.800000E+001
  2.750000E-001	 -4.800000E+001	 -6.700000E+001	 -8.200000E+001	 -5.500000E+001
  2.756250E-001	 -5.200000E+001	 -9.400000E+001	 -7.300000E+001	 -4.800000E+001
  2.762500E-001	 -5.600000E+001	 -7.600000E+001	 -4.100000E+001	 -2.600000E+001
  2.768750E-001	 -5.600000E+001	 -1.210000E+002	 -7.600000E+001	 -5.400000E+001
  2.775000E-001	 -4.800000E+001	 -1.180000E+002	 -9.600000E+001	 -7.200000E+001
  2.781250E-001	 -5.200000E+001	 -1.210000E+002	 -1.080000E+002	 -8.300000E+001
  2.787500E-001	 -5.500000E+001	 -1.000000E+002	 -1.060000E+002	 -7.200000E+001
  2.793750E-001	 -5.800000E+001	 -6.700000E+001	 -7.800000E+001	 -6.100000E+001
  2.800000E-001	 -6.500000E+001	 -5.800000E+001	 -7.300000E+001	 -5.000000E+001
  2.806250E-001	 -7.100000E+001	 -6.100000E+001	 -9.800000E+001	 -6.500000E+001
  2.812500E-001	 -6.400000E+001	 -7.100000E+001	 -1.050000E+002	 -6.900000E+001
  2.818750E-001	 -6.100000E+001	 -8.600000E+001	 -1.220000E+002	 -8.100000E+001
  2.825000E-001	 -5.600000E+001	 -8.500000E+001	 -1.010000E+002	 -7.600000E+001
  2.831250E-001	 -6.200000E+001	 -8.000000E+001	 -7.600000E+001	 -5.300000E+001
  2.837500E-001	 -6.400000E+001	 -8.500000E+001	 -6.600000E+001	 -4.400000E+001
  2.843750E-001	 -5.700000E+001	 -8.900000E+001	 -7.500000E+001	 -5.100000E+001
  2.850000E-001	 -5.700000E+001	 -9.800000E+001	 -9.400000E+001	 -6.800000E+001
  2.856250E-001	 -6.000000E+001	 -1.150000E+002	 -1.160000E+002	 -8.200000E+001
  2.862500E-001	 -5.100000E+001	 -8.000000E+001	 -8.300000E+001	 -6.400000E+001
  2.868750E-001	 -6.600000E+001	 -8.900000E+001	 -9.600000E+001	 -7.400000E+001
  2.875000E-001	 -6.700000E+001	 -8.900000E+001	 -1.030000E+002	 -7.800000E+001
  2.881250E-001	 -6.800000E+001	 -9.700000E+001	 -1.290000E+002	 -9.900000E+001
  2.887500E-001	 -6.800000E+001	 -1.110000E+002	 -1.530000E+002	 -1.130000E+002
  2.893750E-001	 -5.700000E+001	 -1.040000E+002	 -1.280000E+002	 -1.070000E+002
  2.900000E-001	 -5.800000E+001	 -1.020000E+002	 -1.200000E+002	 -9.400000E+001
  2.906250E-001	 -6.700000E+001	 -7.300000E+001	 -6.600000E+001	 -4.900000E+001
  2.912500E-001	 -6.300000E+001	 -7.900000E+001	 -6.000000E+001	 -4.800000E+001
  2.918750E-001	 -6.100000E+001	 -8.100000E+001	 -6.100000E+001	 -4.400000E+001
  2.925000E-001	 -5.300000E+001	 -7.400000E+001	 -5.000000E+001	 -4.200000E+001
  2.931250E-001	 -4.800000E+001	 -7.000000E+001	 -6.900000E+001	 -5.800000E+001
  2.937500E-001	 -5.600000E+001	 -8.700000E+001	 -8.800000E+001	 -7.200000E+001
  2.943750E-001	 -5.600000E+001	 -6.600000E+001	 -6.700000E+001	 -5.500000E+001
  2.950000E-001	 -6.000000E+001	 -8.900000E+001	 -1.070000E+002	 -7.900000E+001
  2.956250E-001	 -5.800000E+001	 -1.080000E+002	 -1.350000E+002	 -1.050000E+002
  2.962500E-001	 -5.100000E+001	 -1.080000E+002	 -1.400000E+002	 -1.150000E+002
  2.968750E-001	 -5.200000E+001	 -1.090000E+002	 -1.330000E+002	 -1.080000E+002
  2.975000E-001	 -5.300000E+001	 -9.100000E+001	 -9.500000E+001	 -8.100000E+001
  2.981250E-001	 -5.400000E+001	 -8.800000E+001	 -8.200000E+001	 -6.800000E+001
  2.987500E-001	 -5.600000E+001	 -7.300000E+001	 -5.600000E+001	 -4.500000E+001
  2.993750E-001	 -4.100000E+001	 -6.900000E+001	 -6.300000E+001	 -6.300000E+001
  3.000000E-001	 -4.800000E+001	 -5.400000E+001	 -4.700000E+001	 -4.400000E+001
  3.006250E-001	 -4.500000E+001	 -6.800000E+001	 -7.300000E+001	 -6.500000E+001
  3.012500E-001	 -3.800000E+001	 -5.800000E+001	 -5.700000E+001	 -5.600000E+001
  3.018750E-001	 -4.500000E+001	 -5.500000E+001	 -6.300000E+001	 -6.100000E+001
  3.025000E-001	 -4.700000E+001	 -4.300000E+001	 -3.300000E+001	 -3.800000E+001
  3.031250E-001	 -3.800000E+001	 -4.700000E+001	 -6.000000E+001	 -5.700000E+001
  3.037500E-001	 -4.600000E+001	 -5.800000E+001	 -5.800000E+001	 -5.100000E+001
  3.043750E-001	 -2.900000E+001	 -4.700000E+001	 -4.500000E+001	 -4.800000E+001
  3.050000E-001	 -3.500000E+001	 -3.100000E+001	 -2.300000E+001	 -2.400000E+001
  3.056250E-001	 -3.900000E+001	 -3.000000E+001	 -2.600000E+001	 -2.300000E+001
  3.062500E-001	 -2.700000E+001	 -3.400000E+001	 -3.900000E+001	 -3.700000E+001
  3.068750E-001	 -2.600000E+001	 -5.500000E+001	 -7.500000E+001	 -6.800000E+001
  3.075000E-001	 -1.700000E+001	 -5.400000E+001	 -8.100000E+001	 -7.900000E+001
  3.081250E-001	 -1.300000E+001	 -4.700000E+001	 -7.000000E+001	 -7.400000E+001
  3.087500E-001	 -2.500000E+001	 -3.100000E+001	 -4.100000E+001	 -4.600000E+001
  3.093750E-001	 -1.900000E+001	 -2.000000E+000	  1.100000E+001	 -1.300000E+001
  3.100000E-001	 -1.500000E+001	  1.300000E+001	  1.500000E+001	 -6.000000E+000
  3.106250E-001	 -1.400000E+001	  3.600000E+001	  3.900000E+001	  2.200000E+001
  3.112500E-001	  0.000000E+000	  5.400000E+001	  4.600000E+001	  2.900000E+001
  3.118750E-001	 -2.000000E+000	  6.100000E+001	  5.900000E+001	  5.000000E+001
  3.125000E-001	 -4.000000E+000	  7.000000E+001	  7.200000E+001	  5.900000E+001
  3.131250E-001	  4.000000E+000	  6.800000E+001	  6.200000E+001	  4.900000E+001
  3.137500E-001	  7.000000E+000	  5.600000E+001	  3.400000E+001	  2.400000E+001
  3.143750E-001	  2.500000E+001	  3.400000E+001	 -5.000000E+000	 -1.600000E+001
  3.150000E-001	  3.100000E+001	  4.300000E+001	  6.000000E+000	 -8.000000E+000
  3.156250E-001	  2.400000E+001	  5.200000E+001	  3.100000E+001	  1.500000E+001
  3.162500E-001	  3.700000E+001	  9.600000E+001	  8.500000E+001	  6.400000E+001
  3.168750E-001	  3.500000E+001	  1.120000E+002	  1.000000E+002	  8.300000E+001
  3.175000E-001	  5.000000E+001	  1.270000E+002	  8.900000E+001	  8.200000E+001
  3.181250E-001	  6.900000E+001	  1.420000E+002	  9.900000E+001	  9.600000E+001
  3.187500E-001	  6.300000E+001	  1.390000E+002	  1.040000E+002	  1.120000E+002
  3.193750E-001	  6.800000E+001	  1.870000E+002	  1.710000E+002	  1.670000E+002
  3.200000E-001	  6.600000E+001	  1.900000E+002	  1.840000E+002	  1.840000E+002
  3.206250E-001	  6.800000E+001	  1.710000E+002	  1.520000E+002	  1.600000E+002
  3.212500E-001	  8.500000E+001	  1.560000E+002	  1.120000E+002	  1.250000E+002
  3.218750E-001	  8.600000E+001	  1.350000E+002	  8.100000E+001	  1.030000E+002
  3.225000E-001	  8.000000E+001	  1.410000E+002	  1.090000E+002	  1.250000E+002
  3.231250E-001	  7.400000E+001	  1.590000E+002	  1.430000E+002	  1.550000E+002
  3.237500E-001	  6.400000E+001	  1.600000E+002	  1.530000E+002	  1.690000E+002
  3.243750E-001	  7.200000E+001	  1.650000E+002	  1.370000E+002	  1.530000E+002
  3.250000E-001	  7.500000E+001	  1.370000E+002	  8.700000E+001	  1.130000E+002
  3.256250E-001	  6.800000E+001	  1.240000E+002	  7.500000E+001	  1.010000E+002
  3.262500E-001	  7.100000E+001	  1.460000E+002	  1.130000E+002	  1.240000E+002
  3.268750E-001	  4.800000E+001	  1.490000E+002	  1.420000E+002	  1.560000E+002
  3.275000E-001	  3.900000E+001	  1.430000E+002	  1.390000E+002	  1.510000E+002
  3.281250E-001	  3.600000E+001	  1.130000E+002	  8.900000E+001	  1.080000E+002
  3.287500E-001	  3.700000E+001	  6.300000E+001	  2.100000E+001	  5.600000E+001
  3.293750E-001	  4.600000E+001	  6.400000E+001	  2.700000E+001	  4.400000E+001
  3.300000E-001	  2.800000E+001	  6.900000E+001	  5.000000E+001	  6.600000E+001
  3.306250E-001	  1.600000E+001	  8.200000E+001	  8.400000E+001	  9.600000E+001
  3.312500E-001	  1.400000E+001	  7.800000E+001	  8.000000E+001	  8.600000E+001
  3.318750E-001	  8.000000E+000	  3.900000E+001	  2.100000E+001	  4.100000E+001
  3.325000E-001	  1.700000E+001	  1.600000E+001	 -1.700000E+001	  1.000000E+000
  3.331250E-001	  2.000000E+001	  1.600000E+001	 -9.000000E+000	  3.000000E+000
  3.337500E-001	  2.000000E+000	  3.100000E+001	  2.300000E+001	  3.600000E+001
  3.343750E-001	 -2.000000E+000	  6.100000E+001	  7.700000E+001	  7.200000E+001
  3.350000E-001	 -1.200000E+001	  3.500000E+001	  4.600000E+001	  5.500000E+001
  3.356250E-001	 -8.000000E+000	 -5.000000E+000	 -1.800000E+001	  5.000000E+000
  3.362500E-001	  5.000000E+000	 -1.500000E+001	 -4.600000E+001	 -2.700000E+001
  3.368750E-001	 -2.000000E+000	 -1.600000E+001	 -3.900000E+001	 -2.200000E+001
  3.375000E-001	 -1.200000E+001	  1.200000E+001	  1.000000E+001	  1.600000E+001
  3.381250E-001	 -2.000000E+001	  2.600000E+001	  4.100000E+001	  4.300000E+001
  3.387500E-001	 -2.700000E+001	 -3.000000E+000	 -1.000000E+000	  1.700000E+001
  3.393750E-001	 -1.000000E+001	 -2.300000E+001	 -4.200000E+001	 -2.800000E+001
  3.400000E-001	 -9.000000E+000	 -4.800000E+001	 -7.800000E+001	 -5.700000E+001
  3.406250E-001	 -1.600000E+001	 -3.900000E+001	 -5.400000E+001	 -3.600000E+001
  3.412500E-001	 -2.400000E+001	  4.000000E+000	  9.000000E+000	  9.000000E+000
  3.418750E-001	 -3.100000E+001	  2.000000E+000	  1.700000E+001	  2.000000E+001
  3.425000E-001	 -2.600000E+001	 -1.400000E+001	 -6.000000E+000	 -2.000000E+000
  3.431250E-001	 -1.800000E+001	 -5.000000E+001	 -7.400000E+001	 -5.300000E+001
  3.437500E-001	 -1.800000E+001	 -6.800000E+001	 -9.700000E+001	 -7.300000E+001
  3.443750E-001	 -1.300000E+001	 -4.200000E+001	 -5.300000E+001	 -3.900000E+001
  3.450000E-001	 -3.000000E+001	 -1.700000E+001	 -3.000000E+000	  1.000000E+000
  3.456250E-001	 -3.700000E+001	 -2.000000E+001	 -2.000000E+000	  1.100000E+001
  3.462500E-001	 -2.400000E+001	 -3.000000E+001	 -2.900000E+001	 -2.100000E+001
  3.468750E-001	 -2.700000E+001	 -7.600000E+001	 -1.010000E+002	 -7.400000E+001
  3.475000E-001	 -1.700000E+001	 -7.500000E+001	 -1.000000E+002	 -8.100000E+001
  3.481250E-001	 -2.600000E+001	 -4.500000E+001	 -5.600000E+001	 -4.600000E+001
  3.487500E-001	 -4.500000E+001	 -3.000000E+001	 -1.400000E+001	 -4.000000E+000
  3.493750E-001	 -3.800000E+001	 -2.400000E+001	 -9.000000E+000	 -4.000000E+000
  3.500000E-001	 -4.100000E+001	 -6.000000E+001	 -5.800000E+001	 -4.400000E+001
  3.506250E-001	 -3.000000E+001	 -8.600000E+001	 -1.130000E+002	 -8.300000E+001
